ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Caption,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
656389634,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389635,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389630,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389631,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389632,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389629,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389581,Photo,Bar-crested Antshrike,Thamnophilus multistriatus,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Thamnophilus multistriatus,bacant2,Species,13518,,.00,0,,2668,4000
656389580,Photo,Bar-crested Antshrike,Thamnophilus multistriatus,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Thamnophilus multistriatus,bacant2,Species,13518,,.00,0,,2668,4000
656389605,Photo,Ringed Kingfisher,Megaceryle torquata,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Megaceryle torquata,rinkin1,Species,10301,,5.00,1,,2668,4000
656389579,Photo,Bar-crested Antshrike,Thamnophilus multistriatus,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Thamnophilus multistriatus,bacant2,Species,13518,,.00,0,,2668,4000
656389568,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389566,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389564,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389565,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389567,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389563,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389562,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389560,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389556,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389554,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389557,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389555,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389558,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389194,Photo,Great Antshrike,Taraba major,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Taraba major,greant1,Species,13464,,.00,0,,2668,4000
656389170,Photo,Sharp-tailed Streamcreeper,Lochmias nematura,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Lochmias nematura,shtstr1,Species,15055,,.00,0,,2668,4000
656389171,Photo,Sharp-tailed Streamcreeper,Lochmias nematura,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Lochmias nematura,shtstr1,Species,15055,,.00,0,,2668,4000
656389169,Photo,Sharp-tailed Streamcreeper,Lochmias nematura,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Lochmias nematura,shtstr1,Species,15055,,.00,0,,2668,4000
656389167,Photo,Sharp-tailed Streamcreeper,Lochmias nematura,,,Ryan Mandelbaum,2026-04-16,2026,4,16,554,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322477063,"",,,,,Lochmias nematura,shtstr1,Species,15055,,.00,0,,2668,4000
656389078,Photo,Gray-headed Dove,Leptotila plumbeiceps,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Leptotila plumbeiceps,gyhdov1,Species,2353,,.00,0,,2668,4000
656389055,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389054,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389052,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389064,Photo,Ochre-bellied Flycatcher,Mionectes oleagineus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Mionectes oleagineus,ocbfly1,Species,16214,,.00,0,,2668,4000
656389053,Photo,Blue-lored Antbird,Hafferia immaculata,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Hafferia immaculata,immant1,Species,14058,,.00,0,,2668,4000
656389024,Photo,Collared Forest-Falcon,Micrastur semitorquatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Micrastur semitorquatus,coffal1,Species,11943,,.00,0,,2668,4000
656389026,Photo,Collared Forest-Falcon,Micrastur semitorquatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Micrastur semitorquatus,coffal1,Species,11943,,.00,0,,2668,4000
656389036,Photo,Tropical Gnatcatcher,Polioptila plumbea,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Polioptila plumbea,trogna1,Species,27107,,.00,0,,2668,4000
656389022,Photo,Collared Forest-Falcon,Micrastur semitorquatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Micrastur semitorquatus,coffal1,Species,11943,,.00,0,,2668,4000
656389025,Photo,Collared Forest-Falcon,Micrastur semitorquatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Micrastur semitorquatus,coffal1,Species,11943,,.00,0,,2668,4000
656389027,Photo,Collared Forest-Falcon,Micrastur semitorquatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Micrastur semitorquatus,coffal1,Species,11943,,.00,0,,2668,4000
656389023,Photo,Collared Forest-Falcon,Micrastur semitorquatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Micrastur semitorquatus,coffal1,Species,11943,,.00,0,,2668,4000
656389004,Photo,Scaled Antpitta,Grallaria guatimalensis,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,Seen!,Grallaria guatimalensis,scaant1,Species,14212,,.00,0,,2668,4000
656388960,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388975,Photo,Cocoa Woodcreeper,Xiphorhynchus susurrans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Xiphorhynchus susurrans,cocwoo1,Species,14821,,.00,0,,2668,4000
656388976,Photo,Cocoa Woodcreeper,Xiphorhynchus susurrans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Xiphorhynchus susurrans,cocwoo1,Species,14821,,.00,0,,2668,4000
656388977,Photo,Cocoa Woodcreeper,Xiphorhynchus susurrans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Xiphorhynchus susurrans,cocwoo1,Species,14821,,.00,0,,2668,4000
656388959,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388961,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388952,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388954,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388948,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388958,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388957,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388950,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388945,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388923,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388927,Photo,"Swainson's Thrush",Catharus ustulatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Catharus ustulatus,swathr,Species,28324,,.00,0,,2668,4000
656388925,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388924,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388931,Photo,Golden-collared Manakin,Manacus vitellinus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Manacus vitellinus,gocman1,Species,15766,,.00,0,,2668,4000
656388922,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388920,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388911,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388904,Photo,"Swainson's Thrush",Catharus ustulatus,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Catharus ustulatus,swathr,Species,28324,,.00,0,,2668,4000
656388891,Photo,Jet Antbird,Cercomacra nigricans,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Cercomacra nigricans,jetant1,Species,13936,,.00,0,,2668,4000
656388883,Photo,Black-throated Mango,Anthracothorax nigricollis,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Anthracothorax nigricollis,bltman1,Species,4384,,.00,0,,2668,4000
656388870,Photo,Orange-crowned Euphonia,Euphonia saturata,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Euphonia saturata,orceup1,Species,32001,,3.00,1,,2668,4000
656388853,Photo,Green Honeycreeper,Chlorophanes spiza,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Chlorophanes spiza,grehon1,Species,35188,,.00,0,,2668,4000
656388844,Photo,Spot-breasted Woodpecker,Colaptes punctigula,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Colaptes punctigula,spbwoo1,Species,11885,,.00,0,,2668,4000
656388829,Photo,Thick-billed Euphonia,Euphonia laniirostris,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1508,Colombia,CO-CAL,Caldas,,Hotel Tinamú Birding Nature Reserve,5.0646858,-75.5921951,"",,Unspecified,false,false,,,,,,,S322247306,"",,,,,Euphonia laniirostris,thbeup1,Species,32033,,.00,0,,2668,4000
656388800,Photo,Eastern Wood-Pewee,Contopus virens,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1420,Colombia,CO-CAL,Caldas,,"El Rosario, Manizales CO-Caldas 5.04712, -75.56373",5.0471170,-75.5637350,"",,Unspecified,false,false,,,,,,,S322247372,"",,,,,Contopus virens,eawpew,Species,16924,,.00,0,,2668,4000
656388799,Photo,Eastern Wood-Pewee,Contopus virens,,,Ryan Mandelbaum,2026-04-15,2026,4,15,1420,Colombia,CO-CAL,Caldas,,"El Rosario, Manizales CO-Caldas 5.04712, -75.56373",5.0471170,-75.5637350,"",,Unspecified,false,false,,,,,,,S322247372,"",,,,,Contopus virens,eawpew,Species,16924,,.00,0,,2668,4000
656388748,Photo,Ultramarine Grosbeak,Cyanoloxia brissonii,,,Ryan Mandelbaum,2026-04-15,2026,4,15,920,Colombia,CO-CAL,Caldas,,Hacienda Venecia,5.0366425,-75.5637000,"",,Unspecified,false,false,,,,,,,S322153524,"",,,,,Cyanoloxia brissonii,ultgro1,Species,34586,,.00,0,,2668,4000
656388747,Photo,Ultramarine Grosbeak,Cyanoloxia brissonii,,,Ryan Mandelbaum,2026-04-15,2026,4,15,920,Colombia,CO-CAL,Caldas,,Hacienda Venecia,5.0366425,-75.5637000,"",,Unspecified,false,false,,,,,,,S322153524,"",,,,,Cyanoloxia brissonii,ultgro1,Species,34586,,.00,0,,2668,4000
656388736,Photo,Ultramarine Grosbeak,Cyanoloxia brissonii,,,Ryan Mandelbaum,2026-04-15,2026,4,15,920,Colombia,CO-CAL,Caldas,,Hacienda Venecia,5.0366425,-75.5637000,"",,Unspecified,false,false,,,,,,,S322153524,"",,,,,Cyanoloxia brissonii,ultgro1,Species,34586,,.00,0,,2668,4000
